Date,Time,Temperature,Humidity,DewPoint,DeviceType,SerialNumber
2/22/2013,2:00:00 PM,23.5,100,23.5,EasyLog,10049571
2/22/2013,3:00:00 PM,23.5,99.5,23.4,EasyLog,10049571
2/22/2013,4:00:00 PM,23.5,99.5,23.4,EasyLog,10049571
2/22/2013,5:00:00 PM,23.5,99.5,23.4,EasyLog,10049571
2/22/2013,6:00:00 PM,23.5,100,23.5,EasyLog,10049571
2/22/2013,7:00:00 PM,23,100,23,EasyLog,10049571
2/22/2013,8:00:00 PM,23,100,23,EasyLog,10049571
2/22/2013,9:00:00 PM,22.5,100,22.5,EasyLog,10049571
2/22/2013,10:00:00 PM,22.5,100,22.5,EasyLog,10049571
2/22/2013,11:00:00 PM,22.5,100,22.5,EasyLog,10049571
2/23/2013,12:00:00 AM,22,100,22,EasyLog,10049571
2/23/2013,1:00:00 AM,22,100,22,EasyLog,10049571
2/23/2013,2:00:00 AM,22,100,22,EasyLog,10049571
2/23/2013,3:00:00 AM,22,100,22,EasyLog,10049571
2/23/2013,4:00:00 AM,22,100,22,EasyLog,10049571
2/23/2013,5:00:00 AM,22,100,22,EasyLog,10049571
2/23/2013,6:00:00 AM,22,100,22,EasyLog,10049571
2/23/2013,7:00:00 AM,22,100,22,EasyLog,10049571
2/23/2013,8:00:00 AM,22,100,22,EasyLog,10049571
2/23/2013,9:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/23/2013,10:00:00 AM,23,100,23,EasyLog,10049571
2/23/2013,11:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/23/2013,12:00:00 PM,23.5,100,23.5,EasyLog,10049571
2/23/2013,1:00:00 PM,24,100,24,EasyLog,10049571
2/23/2013,2:00:00 PM,24,100,24,EasyLog,10049571
2/23/2013,3:00:00 PM,24.5,100,24.5,EasyLog,10049571
2/23/2013,4:00:00 PM,24.5,100,24.5,EasyLog,10049571
2/23/2013,5:00:00 PM,24.5,100,24.5,EasyLog,10049571
2/23/2013,6:00:00 PM,24,100,24,EasyLog,10049571
2/23/2013,7:00:00 PM,24,100,24,EasyLog,10049571
2/23/2013,8:00:00 PM,23,100,23,EasyLog,10049571
2/23/2013,9:00:00 PM,23,100,23,EasyLog,10049571
2/23/2013,10:00:00 PM,22.5,100,22.5,EasyLog,10049571
2/23/2013,11:00:00 PM,22.5,100,22.5,EasyLog,10049571
2/24/2013,12:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/24/2013,1:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/24/2013,2:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/24/2013,3:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/24/2013,4:00:00 AM,22,100,22,EasyLog,10049571
2/24/2013,5:00:00 AM,22,100,22,EasyLog,10049571
2/24/2013,6:00:00 AM,22,100,22,EasyLog,10049571
2/24/2013,7:00:00 AM,22,100,22,EasyLog,10049571
2/24/2013,8:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/24/2013,9:00:00 AM,23,100,23,EasyLog,10049571
2/24/2013,10:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/24/2013,11:00:00 AM,24,100,24,EasyLog,10049571
2/24/2013,12:00:00 PM,25,100,25,EasyLog,10049571
2/24/2013,1:00:00 PM,26.5,96,25.8,EasyLog,10049571
2/24/2013,2:00:00 PM,27.5,94,26.4,EasyLog,10049571
2/24/2013,3:00:00 PM,28.5,91,26.9,EasyLog,10049571
2/24/2013,4:00:00 PM,28.5,89.5,26.6,EasyLog,10049571
2/24/2013,5:00:00 PM,28,90,26.2,EasyLog,10049571
2/24/2013,6:00:00 PM,27,93.5,25.9,EasyLog,10049571
2/24/2013,7:00:00 PM,26,96.5,25.4,EasyLog,10049571
2/24/2013,8:00:00 PM,25,97,24.5,EasyLog,10049571
2/24/2013,9:00:00 PM,24.5,97.5,24.1,EasyLog,10049571
2/24/2013,10:00:00 PM,24,97,23.5,EasyLog,10049571
2/24/2013,11:00:00 PM,24,98.5,23.7,EasyLog,10049571
2/25/2013,12:00:00 AM,23.5,99,23.3,EasyLog,10049571
2/25/2013,1:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
2/25/2013,2:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
2/25/2013,3:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/25/2013,4:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/25/2013,5:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/25/2013,6:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/25/2013,7:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/25/2013,8:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/25/2013,9:00:00 AM,24.5,100,24.5,EasyLog,10049571
2/25/2013,10:00:00 AM,26,100,26,EasyLog,10049571
2/25/2013,11:00:00 AM,28.5,93,27.3,EasyLog,10049571
2/25/2013,12:00:00 PM,29,88.5,26.9,EasyLog,10049571
2/25/2013,1:00:00 PM,30.5,84,27.5,EasyLog,10049571
2/25/2013,2:00:00 PM,30.5,82,27.1,EasyLog,10049571
2/25/2013,3:00:00 PM,31.5,80.5,27.7,EasyLog,10049571
2/25/2013,4:00:00 PM,27.5,89,25.5,EasyLog,10049571
2/25/2013,5:00:00 PM,27,92.5,25.7,EasyLog,10049571
2/25/2013,6:00:00 PM,26.5,94,25.5,EasyLog,10049571
2/25/2013,7:00:00 PM,25.5,96,24.8,EasyLog,10049571
2/25/2013,8:00:00 PM,25,97,24.5,EasyLog,10049571
2/25/2013,9:00:00 PM,24.5,97,24,EasyLog,10049571
2/25/2013,10:00:00 PM,24.5,98.5,24.2,EasyLog,10049571
2/25/2013,11:00:00 PM,24.5,99,24.3,EasyLog,10049571
2/26/2013,12:00:00 AM,24.5,99,24.3,EasyLog,10049571
2/26/2013,1:00:00 AM,24,99.5,23.9,EasyLog,10049571
2/26/2013,2:00:00 AM,24,99.5,23.9,EasyLog,10049571
2/26/2013,3:00:00 AM,24,99.5,23.9,EasyLog,10049571
2/26/2013,4:00:00 AM,24,99.5,23.9,EasyLog,10049571
2/26/2013,5:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
2/26/2013,6:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/26/2013,7:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/26/2013,8:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/26/2013,9:00:00 AM,24.5,100,24.5,EasyLog,10049571
2/26/2013,10:00:00 AM,25.5,100,25.5,EasyLog,10049571
2/26/2013,11:00:00 AM,26,100,26,EasyLog,10049571
2/26/2013,12:00:00 PM,26,97,25.5,EasyLog,10049571
2/26/2013,1:00:00 PM,29,91.5,27.5,EasyLog,10049571
2/26/2013,2:00:00 PM,30,90,28.2,EasyLog,10049571
2/26/2013,3:00:00 PM,29,91.5,27.5,EasyLog,10049571
2/26/2013,4:00:00 PM,26.5,91,24.9,EasyLog,10049571
2/26/2013,5:00:00 PM,25,93.5,23.9,EasyLog,10049571
2/26/2013,6:00:00 PM,24.5,95.5,23.7,EasyLog,10049571
2/26/2013,7:00:00 PM,24,96,23.3,EasyLog,10049571
2/26/2013,8:00:00 PM,23.5,97,23,EasyLog,10049571
2/26/2013,9:00:00 PM,23.5,98,23.2,EasyLog,10049571
2/26/2013,10:00:00 PM,23,98.5,22.8,EasyLog,10049571
2/26/2013,11:00:00 PM,23,99.5,22.9,EasyLog,10049571
2/27/2013,12:00:00 AM,23,99.5,22.9,EasyLog,10049571
2/27/2013,1:00:00 AM,23,99.5,22.9,EasyLog,10049571
2/27/2013,2:00:00 AM,23,100,23,EasyLog,10049571
2/27/2013,3:00:00 AM,23,100,23,EasyLog,10049571
2/27/2013,4:00:00 AM,23,100,23,EasyLog,10049571
2/27/2013,5:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/27/2013,6:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/27/2013,7:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/27/2013,8:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/27/2013,9:00:00 AM,23,100,23,EasyLog,10049571
2/27/2013,10:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/27/2013,11:00:00 AM,24,100,24,EasyLog,10049571
2/27/2013,12:00:00 PM,25,100,25,EasyLog,10049571
2/27/2013,1:00:00 PM,27,94.5,26,EasyLog,10049571
2/27/2013,2:00:00 PM,27.5,92.5,26.2,EasyLog,10049571
2/27/2013,3:00:00 PM,27,93,25.8,EasyLog,10049571
2/27/2013,4:00:00 PM,26,95,25.1,EasyLog,10049571
2/27/2013,5:00:00 PM,25.5,96,24.8,EasyLog,10049571
2/27/2013,6:00:00 PM,25.5,97,25,EasyLog,10049571
2/27/2013,7:00:00 PM,25,97,24.5,EasyLog,10049571
2/27/2013,8:00:00 PM,24.5,98.5,24.2,EasyLog,10049571
2/27/2013,9:00:00 PM,24,98.5,23.7,EasyLog,10049571
2/27/2013,10:00:00 PM,23.5,99.5,23.4,EasyLog,10049571
2/27/2013,11:00:00 PM,24,99.5,23.9,EasyLog,10049571
2/28/2013,12:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
2/28/2013,1:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/28/2013,2:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/28/2013,3:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/28/2013,4:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/28/2013,5:00:00 AM,23,100,23,EasyLog,10049571
2/28/2013,6:00:00 AM,23,100,23,EasyLog,10049571
2/28/2013,7:00:00 AM,23,100,23,EasyLog,10049571
2/28/2013,8:00:00 AM,23,100,23,EasyLog,10049571
2/28/2013,9:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/28/2013,10:00:00 AM,24.5,100,24.5,EasyLog,10049571
2/28/2013,11:00:00 AM,25,98,24.7,EasyLog,10049571
2/28/2013,12:00:00 PM,26,96,25.3,EasyLog,10049571
2/28/2013,1:00:00 PM,26.5,94.5,25.5,EasyLog,10049571
2/28/2013,2:00:00 PM,27.5,91,25.9,EasyLog,10049571
2/28/2013,3:00:00 PM,28.5,89.5,26.6,EasyLog,10049571
2/28/2013,4:00:00 PM,28.5,86,25.9,EasyLog,10049571
2/28/2013,5:00:00 PM,28,90,26.2,EasyLog,10049571
2/28/2013,6:00:00 PM,27,92.5,25.7,EasyLog,10049571
2/28/2013,7:00:00 PM,26,95,25.1,EasyLog,10049571
2/28/2013,8:00:00 PM,25.5,97,25,EasyLog,10049571
2/28/2013,9:00:00 PM,25,98,24.7,EasyLog,10049571
2/28/2013,10:00:00 PM,25,99,24.8,EasyLog,10049571
2/28/2013,11:00:00 PM,24.5,99,24.3,EasyLog,10049571
2/3/2014,12:00:00 AM,24,99.5,23.9,EasyLog,10049571
2/3/2014,1:00:00 AM,24,99.5,23.9,EasyLog,10049571
2/3/2014,2:00:00 AM,24,99,23.8,EasyLog,10049571
2/3/2014,3:00:00 AM,24,99,23.8,EasyLog,10049571
2/3/2014,4:00:00 AM,23.5,99,23.3,EasyLog,10049571
2/3/2014,5:00:00 AM,23.5,99,23.3,EasyLog,10049571
2/3/2014,6:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
2/3/2014,7:00:00 AM,23,99.5,22.9,EasyLog,10049571
2/3/2014,8:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
2/3/2014,9:00:00 AM,24,100,24,EasyLog,10049571
2/3/2014,10:00:00 AM,24.5,100,24.5,EasyLog,10049571
2/3/2014,11:00:00 AM,26,96,25.3,EasyLog,10049571
2/3/2014,12:00:00 PM,26.5,93,25.3,EasyLog,10049571
2/3/2014,1:00:00 PM,27,92,25.6,EasyLog,10049571
2/3/2014,2:00:00 PM,28,90.5,26.3,EasyLog,10049571
2/3/2014,3:00:00 PM,28.5,89,26.5,EasyLog,10049571
2/3/2014,4:00:00 PM,29.5,89,27.5,EasyLog,10049571
2/3/2014,5:00:00 PM,28,82.5,24.7,EasyLog,10049571
2/3/2014,6:00:00 PM,26,88.5,23.9,EasyLog,10049571
2/3/2014,7:00:00 PM,25,92,23.6,EasyLog,10049571
2/3/2014,8:00:00 PM,24,94.5,23.1,EasyLog,10049571
2/3/2014,9:00:00 PM,23,96.5,22.4,EasyLog,10049571
2/3/2014,10:00:00 PM,23,98,22.7,EasyLog,10049571
2/3/2014,11:00:00 PM,22.5,98.5,22.3,EasyLog,10049571
2/4/2014,12:00:00 AM,22.5,98.5,22.3,EasyLog,10049571
2/4/2014,1:00:00 AM,22.5,99.5,22.4,EasyLog,10049571
2/4/2014,2:00:00 AM,22.5,99.5,22.4,EasyLog,10049571
2/4/2014,3:00:00 AM,22.5,99.5,22.4,EasyLog,10049571
2/4/2014,4:00:00 AM,22.5,99.5,22.4,EasyLog,10049571
2/4/2014,5:00:00 AM,22,99,21.8,EasyLog,10049571
2/4/2014,6:00:00 AM,22,100,22,EasyLog,10049571
2/4/2014,7:00:00 AM,22,100,22,EasyLog,10049571
2/4/2014,8:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/4/2014,9:00:00 AM,23,100,23,EasyLog,10049571
2/4/2014,10:00:00 AM,24,100,24,EasyLog,10049571
2/4/2014,11:00:00 AM,26,100,26,EasyLog,10049571
2/4/2014,12:00:00 PM,28,92,26.6,EasyLog,10049571
2/4/2014,1:00:00 PM,28.5,87.5,26.2,EasyLog,10049571
2/4/2014,2:00:00 PM,29,88.5,26.9,EasyLog,10049571
2/4/2014,3:00:00 PM,30.5,81.5,27,EasyLog,10049571
2/4/2014,4:00:00 PM,30.5,75.5,25.7,EasyLog,10049571
2/4/2014,5:00:00 PM,28.5,80,24.7,EasyLog,10049571
2/4/2014,6:00:00 PM,28,85.5,25.3,EasyLog,10049571
2/4/2014,7:00:00 PM,27.5,89,25.5,EasyLog,10049571
2/4/2014,8:00:00 PM,26,92.5,24.7,EasyLog,10049571
2/4/2014,9:00:00 PM,24.5,96.5,23.9,EasyLog,10049571
2/4/2014,10:00:00 PM,24,97.5,23.6,EasyLog,10049571
2/4/2014,11:00:00 PM,23.5,99,23.3,EasyLog,10049571
2/5/2014,12:00:00 AM,23.5,98,23.2,EasyLog,10049571
2/5/2014,1:00:00 AM,23.5,99,23.3,EasyLog,10049571
2/5/2014,2:00:00 AM,23.5,99,23.3,EasyLog,10049571
2/5/2014,3:00:00 AM,23.5,99,23.3,EasyLog,10049571
2/5/2014,4:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
2/5/2014,5:00:00 AM,23.5,99,23.3,EasyLog,10049571
2/5/2014,6:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
2/5/2014,7:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
2/5/2014,8:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/5/2014,9:00:00 AM,24,100,24,EasyLog,10049571
2/5/2014,10:00:00 AM,24.5,99,24.3,EasyLog,10049571
2/5/2014,11:00:00 AM,25,99,24.8,EasyLog,10049571
2/5/2014,12:00:00 PM,25,99,24.8,EasyLog,10049571
2/5/2014,1:00:00 PM,24.5,100,24.5,EasyLog,10049571
2/5/2014,2:00:00 PM,25,99.5,24.9,EasyLog,10049571
2/5/2014,3:00:00 PM,26,96.5,25.4,EasyLog,10049571
2/5/2014,4:00:00 PM,27,94,25.9,EasyLog,10049571
2/5/2014,5:00:00 PM,27,91.5,25.5,EasyLog,10049571
2/5/2014,6:00:00 PM,27,93,25.8,EasyLog,10049571
2/5/2014,7:00:00 PM,26.5,92.5,25.2,EasyLog,10049571
2/5/2014,8:00:00 PM,25,94,24,EasyLog,10049571
2/5/2014,9:00:00 PM,24,96,23.3,EasyLog,10049571
2/5/2014,10:00:00 PM,23.5,98,23.2,EasyLog,10049571
2/5/2014,11:00:00 PM,23.5,99.5,23.4,EasyLog,10049571
2/6/2014,12:00:00 AM,23.5,99,23.3,EasyLog,10049571
2/6/2014,1:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
2/6/2014,2:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
2/6/2014,3:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
2/6/2014,4:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
2/6/2014,5:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
2/6/2014,6:00:00 AM,23,99.5,22.9,EasyLog,10049571
2/6/2014,7:00:00 AM,23,99.5,22.9,EasyLog,10049571
2/6/2014,8:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
2/6/2014,9:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/6/2014,10:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/6/2014,11:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/6/2014,12:00:00 PM,23.5,100,23.5,EasyLog,10049571
2/6/2014,1:00:00 PM,23.5,99.5,23.4,EasyLog,10049571
2/6/2014,2:00:00 PM,23.5,100,23.5,EasyLog,10049571
2/6/2014,3:00:00 PM,24,100,24,EasyLog,10049571
2/6/2014,4:00:00 PM,24.5,99.5,24.4,EasyLog,10049571
2/6/2014,5:00:00 PM,25,98,24.7,EasyLog,10049571
2/6/2014,6:00:00 PM,25,97,24.5,EasyLog,10049571
2/6/2014,7:00:00 PM,24,97,23.5,EasyLog,10049571
2/6/2014,8:00:00 PM,23.5,98.5,23.2,EasyLog,10049571
2/6/2014,9:00:00 PM,23,99.5,22.9,EasyLog,10049571
2/6/2014,10:00:00 PM,22.5,100,22.5,EasyLog,10049571
2/6/2014,11:00:00 PM,22.5,100,22.5,EasyLog,10049571
2/7/2014,12:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/7/2014,1:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/7/2014,2:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/7/2014,3:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/7/2014,4:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/7/2014,5:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/7/2014,6:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/7/2014,7:00:00 AM,23,100,23,EasyLog,10049571
2/7/2014,8:00:00 AM,23,100,23,EasyLog,10049571
2/7/2014,9:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/7/2014,10:00:00 AM,24,97.5,23.6,EasyLog,10049571
2/7/2014,11:00:00 AM,25.5,96,24.8,EasyLog,10049571
2/7/2014,12:00:00 PM,25.5,94.5,24.6,EasyLog,10049571
2/7/2014,1:00:00 PM,25.5,94.5,24.6,EasyLog,10049571
2/7/2014,2:00:00 PM,26.5,94.5,25.5,EasyLog,10049571
2/7/2014,3:00:00 PM,28.5,86.5,26,EasyLog,10049571
2/7/2014,4:00:00 PM,28.5,90,26.7,EasyLog,10049571
2/7/2014,5:00:00 PM,27.5,87,25.1,EasyLog,10049571
2/7/2014,6:00:00 PM,26,91.5,24.5,EasyLog,10049571
2/7/2014,7:00:00 PM,24.5,94,23.5,EasyLog,10049571
2/7/2014,8:00:00 PM,24,96,23.3,EasyLog,10049571
2/7/2014,9:00:00 PM,23,98,22.7,EasyLog,10049571
2/7/2014,10:00:00 PM,23,98.5,22.8,EasyLog,10049571
2/7/2014,11:00:00 PM,23,99.5,22.9,EasyLog,10049571
2/8/2014,12:00:00 AM,23,99.5,22.9,EasyLog,10049571
2/8/2014,1:00:00 AM,23,100,23,EasyLog,10049571
2/8/2014,2:00:00 AM,23,100,23,EasyLog,10049571
2/8/2014,3:00:00 AM,23,100,23,EasyLog,10049571
2/8/2014,4:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/8/2014,5:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/8/2014,6:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/8/2014,7:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/8/2014,8:00:00 AM,23,100,23,EasyLog,10049571
2/8/2014,9:00:00 AM,23,100,23,EasyLog,10049571
2/8/2014,10:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/8/2014,11:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/8/2014,12:00:00 PM,24,100,24,EasyLog,10049571
2/8/2014,1:00:00 PM,25.5,97,25,EasyLog,10049571
2/8/2014,2:00:00 PM,26.5,97,26,EasyLog,10049571
2/8/2014,3:00:00 PM,27,93,25.8,EasyLog,10049571
2/8/2014,4:00:00 PM,27,94.5,26,EasyLog,10049571
2/8/2014,5:00:00 PM,27,92.5,25.7,EasyLog,10049571
2/8/2014,6:00:00 PM,26.5,94.5,25.5,EasyLog,10049571
2/8/2014,7:00:00 PM,26,96,25.3,EasyLog,10049571
2/8/2014,8:00:00 PM,24.5,97.5,24.1,EasyLog,10049571
2/8/2014,9:00:00 PM,24,99,23.8,EasyLog,10049571
2/8/2014,10:00:00 PM,23.5,100,23.5,EasyLog,10049571
2/8/2014,11:00:00 PM,23.5,100,23.5,EasyLog,10049571
2/9/2014,12:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/9/2014,1:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/9/2014,2:00:00 AM,23,100,23,EasyLog,10049571
2/9/2014,3:00:00 AM,23,100,23,EasyLog,10049571
2/9/2014,4:00:00 AM,23,100,23,EasyLog,10049571
2/9/2014,5:00:00 AM,23,100,23,EasyLog,10049571
2/9/2014,6:00:00 AM,23,100,23,EasyLog,10049571
2/9/2014,7:00:00 AM,23,100,23,EasyLog,10049571
2/9/2014,8:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/9/2014,9:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/9/2014,10:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/9/2014,11:00:00 AM,24,98.5,23.7,EasyLog,10049571
2/9/2014,12:00:00 PM,25.5,98,25.2,EasyLog,10049571
2/9/2014,1:00:00 PM,26,98,25.7,EasyLog,10049571
2/9/2014,2:00:00 PM,25.5,100,25.5,EasyLog,10049571
2/9/2014,3:00:00 PM,27.5,96.5,26.9,EasyLog,10049571
2/9/2014,4:00:00 PM,27.5,95.5,26.7,EasyLog,10049571
2/9/2014,5:00:00 PM,27,96,26.3,EasyLog,10049571
2/9/2014,6:00:00 PM,26.5,98,26.2,EasyLog,10049571
2/9/2014,7:00:00 PM,26,99,25.8,EasyLog,10049571
2/9/2014,8:00:00 PM,24.5,100,24.5,EasyLog,10049571
2/9/2014,9:00:00 PM,24.5,100,24.5,EasyLog,10049571
2/9/2014,10:00:00 PM,24,100,24,EasyLog,10049571
2/9/2014,11:00:00 PM,24,100,24,EasyLog,10049571
2/10/2014,12:00:00 AM,24,100,24,EasyLog,10049571
2/10/2014,1:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/10/2014,2:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/10/2014,3:00:00 AM,23,99.5,22.9,EasyLog,10049571
2/10/2014,4:00:00 AM,23,99.5,22.9,EasyLog,10049571
2/10/2014,5:00:00 AM,23,99.5,22.9,EasyLog,10049571
2/10/2014,6:00:00 AM,23,100,23,EasyLog,10049571
2/10/2014,7:00:00 AM,22.5,100,22.5,EasyLog,10049571
2/10/2014,8:00:00 AM,23,100,23,EasyLog,10049571
2/10/2014,9:00:00 AM,23,100,23,EasyLog,10049571
2/10/2014,10:00:00 AM,23,100,23,EasyLog,10049571
2/10/2014,11:00:00 AM,24,100,24,EasyLog,10049571
2/10/2014,12:00:00 PM,25.5,98.5,25.2,EasyLog,10049571
2/10/2014,1:00:00 PM,26,96,25.3,EasyLog,10049571
2/10/2014,2:00:00 PM,27,93.5,25.9,EasyLog,10049571
2/10/2014,3:00:00 PM,25.5,94,24.5,EasyLog,10049571
2/10/2014,4:00:00 PM,25,95.5,24.2,EasyLog,10049571
2/10/2014,5:00:00 PM,25,97,24.5,EasyLog,10049571
2/10/2014,6:00:00 PM,25,98,24.7,EasyLog,10049571
2/10/2014,7:00:00 PM,24.5,98.5,24.2,EasyLog,10049571
2/10/2014,8:00:00 PM,23.5,99.5,23.4,EasyLog,10049571
2/10/2014,9:00:00 PM,23.5,100,23.5,EasyLog,10049571
2/10/2014,10:00:00 PM,23,100,23,EasyLog,10049571
2/10/2014,11:00:00 PM,23.5,100,23.5,EasyLog,10049571
2/11/2014,12:00:00 AM,23.5,100,23.5,EasyLog,10049571
2/11/2014,1:00:00 AM,23,100,23,EasyLog,10049571
2/11/2014,2:00:00 AM,23,100,23,EasyLog,10049571
2/11/2014,3:00:00 AM,23,100,23,EasyLog,10049571
2/11/2014,4:00:00 AM,23,100,23,EasyLog,10049571
2/11/2014,5:00:00 AM,23,100,23,EasyLog,10049571
2/11/2014,6:00:00 AM,23,100,23,EasyLog,10049571
2/11/2014,7:00:00 AM,23,100,23,EasyLog,10049571
2/11/2014,8:00:00 AM,23,100,23,EasyLog,10049571
2/11/2014,9:00:00 AM,24,100,24,EasyLog,10049571
2/11/2014,10:00:00 AM,24.5,100,24.5,EasyLog,10049571
2/11/2014,11:00:00 AM,25.5,98.5,25.2,EasyLog,10049571
2/11/2014,12:00:00 PM,25.5,99.5,25.4,EasyLog,10049571
2/11/2014,1:00:00 PM,24,97,23.5,EasyLog,10049571
2/11/2014,2:00:00 PM,23,98.5,22.8,EasyLog,10049571
2/11/2014,3:00:00 PM,23,99,22.8,EasyLog,10049571
2/11/2014,4:00:00 PM,23,99.5,22.9,EasyLog,10049571
2/11/2014,5:00:00 PM,22.5,99.5,22.4,EasyLog,10049571
2/11/2014,6:00:00 PM,23,99.5,22.9,EasyLog,10049571
2/11/2014,7:00:00 PM,22.5,99.5,22.4,EasyLog,10049571
2/11/2014,8:00:00 PM,22.5,99.5,22.4,EasyLog,10049571
2/11/2014,9:00:00 PM,22.5,99.5,22.4,EasyLog,10049571
2/11/2014,10:00:00 PM,22,100,22,EasyLog,10049571
2/11/2014,11:00:00 PM,22,100,22,EasyLog,10049571
2/12/2014,12:00:00 AM,22,100,22,EasyLog,10049571
2/12/2014,1:00:00 AM,22,100,22,EasyLog,10049571
2/12/2014,2:00:00 AM,21.5,100,21.5,EasyLog,10049571
2/12/2014,3:00:00 AM,21.5,100,21.5,EasyLog,10049571
2/12/2014,4:00:00 AM,21.5,100,21.5,EasyLog,10049571
2/12/2014,5:00:00 AM,21.5,100,21.5,EasyLog,10049571
2/12/2014,6:00:00 AM,21.5,100,21.5,EasyLog,10049571
2/12/2014,7:00:00 AM,21.5,99.5,21.4,EasyLog,10049571
2/12/2014,8:00:00 AM,22,100,22,EasyLog,10049571
2/12/2014,9:00:00 AM,22,100,22,EasyLog,10049571
2/12/2014,10:00:00 AM,22.5,99.5,22.4,EasyLog,10049571
2/12/2014,11:00:00 AM,23.5,98,23.2,EasyLog,10049571
2/12/2014,12:00:00 PM,24.5,97,24,EasyLog,10049571
2/12/2014,1:00:00 PM,25,96.5,24.4,EasyLog,10049571
2/12/2014,2:00:00 PM,25,96.5,24.4,EasyLog,10049571
2/12/2014,3:00:00 PM,26,94.5,25,EasyLog,10049571
2/12/2014,4:00:00 PM,26.5,92,25.1,EasyLog,10049571
2/12/2014,5:00:00 PM,26.5,93,25.3,EasyLog,10049571
2/12/2014,6:00:00 PM,26,94,25,EasyLog,10049571
2/12/2014,7:00:00 PM,25.5,96,24.8,EasyLog,10049571
2/12/2014,8:00:00 PM,24,97.5,23.6,EasyLog,10049571
2/12/2014,9:00:00 PM,23.5,99,23.3,EasyLog,10049571
2/12/2014,10:00:00 PM,23,98.5,22.8,EasyLog,10049571
2/12/2014,11:00:00 PM,23,98.5,22.8,EasyLog,10049571
2/13/2014,12:00:00 AM,23,98.5,22.8,EasyLog,10049571
2/13/2014,1:00:00 AM,23,98.5,22.8,EasyLog,10049571
2/13/2014,2:00:00 AM,23,98.5,22.8,EasyLog,10049571
